Date,AAPL,JPM,TLT,GLD
2022-05-19,341.94267913902485,169.44786078632248,156.96878548999103,197.4687929976188
2022-05-20,349.67223927902586,168.75121223169333,157.82961824300665,195.630899655986
2022-05-23,355.91436502073884,171.57096102720408,157.60314801641874,194.71944428300432
2022-05-24,356.28273704184494,174.68364966283536,158.6880235063893,197.5945439914673
2022-05-25,357.66345057268745,174.01659056680097,158.71473798475785,198.879389360101
2022-05-26,361.04448247685383,171.3509385413989,158.52904485471097,197.1886057557704
2022-05-27,355.33338677753756,170.41680776351262,158.31482468070294,194.27276560823395
2022-05-30,351.0138725243292,172.54196041944317,159.81949991233628,193.71181585343157
2022-05-31,357.63390753768545,175.68482345384757,159.00303652835737,193.35985859005123
2022-06-01,355.06481084673794,174.05892929103632,160.52344464350008,194.30713152164893
2022-06-02,348.29519646295665,173.7268309858787,161.28837625450421,193.3651179582412
2022-06-03,340.5496232655355,173.16898214558805,159.87450225534587,194.34051141904982
2022-06-06,340.51125448075794,173.90033130959299,160.09512510067137,197.9660860797382
2022-06-07,341.80193957559055,180.4638283352309,157.5426172399688,199.5370446681047
2022-06-08,352.4114725270719,179.7515592475978,157.8707789120163,199.48597351579448
2022-06-09,366.0335747789537,183.80196706837125,158.08074713542675,199.18055582845375
2022-06-10,360.2816138765334,183.4137033656515,157.74317112620645,198.5497895121921
2022-06-13,373.5828658132964,186.7624936035362,157.6001130812284,200.81705473645275
2022-06-14,378.84158352038435,187.35753730318592,159.5030897156573,199.66983470459877
2022-06-15,387.90872850922875,191.73429967533986,158.31026820687129,199.79481263473696
2022-06-16,374.08100942810006,189.8147663895047,157.52150421751057,199.93115663899604
2022-06-17,380.1653237760606,188.95926981786295,159.27528814132302,199.02492899994874
2022-06-20,372.0581467258116,187.49967431792552,161.4596146349504,196.4995066256843
2022-06-21,356.51625099278687,185.08415640405266,162.16026994471287,197.13921521835016
2022-06-22,358.6327128883946,183.7334368715201,163.378132053059,197.0647066071804
2022-06-23,365.4173661631399,183.21243725279666,165.02469998981599,198.03769187352185
2022-06-24,372.061925280883,183.53559641348875,164.21494478561215,197.08078864331364
2022-06-27,376.2798429605678,186.0623985488674,163.61148196820258,199.40697342907637
2022-06-28,387.7492889430203,189.2712566402409,164.27717479429458,197.80100660349683
2022-06-29,396.2824896464222,188.06077272782716,165.72468437443885,201.0667979507503
2022-06-30,397.23423136970825,189.30679705476064,166.5151930272089,197.81296852187432
2022-07-01,394.5714409437994,186.41255387697774,165.9024760695207,198.66670761388303
2022-07-04,397.7434476808838,186.28740510812065,167.83689418604757,199.600804591768
2022-07-05,391.5955742401235,183.24465226128694,167.72862595012452,198.14528017349602
2022-07-06,397.3631800893849,188.68774699924992,166.77278416702612,198.9809434070492
2022-07-07,402.16604132681744,187.26794023678477,166.74888617723138,201.44125210675273
2022-07-08,392.88897952415374,191.83910239307767,168.55745897890415,197.30469907456572
2022-07-11,384.84498173915864,190.79874331476947,170.05833992063037,198.28356135839874
2022-07-12,387.27851933481713,193.64752624573885,170.0523386463289,193.7051876931776
2022-07-13,382.4350954060674,193.48335318768585,170.59849868016295,191.9838185595821
2022-07-14,389.30034238462895,196.27505183190786,170.23338805342692,195.0008032922932
2022-07-15,388.1992051098567,194.4995492270275,171.38872424908254,193.97024426263724
2022-07-18,389.71077051976823,194.6868873726698,168.89163306637076,191.8686564321909
2022-07-19,383.4119009300151,195.78293122657982,168.58454819393575,191.54813482378017
2022-07-20,379.8282781991214,196.15128619879056,168.83512810117708,195.36652794379486
2022-07-21,382.08562437254966,195.14875321025696,167.77623159066115,192.05236458681716
2022-07-22,381.16915877814574,196.11485344143082,167.9855716456742,190.19170455753743
2022-07-25,375.74499484978196,194.03523894699754,168.13787603578982,192.9402097697855
2022-07-26,377.7456731500068,195.86469888749784,170.0660000938411,196.39587582595868
2022-07-27,374.6322725327039,197.2374382708792,171.7283978988229,196.2429586138667
2022-07-28,377.75094324202894,193.20914557690156,171.05925508491094,193.99724181215615
2022-07-29,375.787365457262,195.70905016820512,170.6638183771982,197.91669578685963
2022-08-01,368.65216009116165,194.200586672294,170.97855733889585,200.9609661559947
2022-08-02,363.5528492604229,191.63382295680643,171.02679526050264,202.29449862882097
2022-08-03,363.0900703256051,193.315947685591,170.81011101011865,200.78736885624863
2022-08-04,366.66539975853874,195.95739808805678,169.89322799375051,200.73419314253906
2022-08-05,363.6553680881893,196.40603497183852,168.95019758444582,200.47003076307203
2022-08-08,373.107402008113,197.94618013474897,169.09884714790348,201.13763535735544
2022-08-09,374.90702963192274,198.99763437494832,169.74151845669797,203.95482317404702
2022-08-10,386.38068470607755,199.53790738066658,168.49575228696472,205.69749876336857
2022-08-11,387.59812537997965,197.37621599282022,169.43591287817668,203.65447393948642
2022-08-12,395.8041450016219,200.09616254249167,168.07893937096685,206.36158233859234
2022-08-15,405.16202021800484,204.97100953178054,167.76713275162535,207.01414360133023
2022-08-16,406.7684087199532,206.3761496842504,168.73029637958956,208.40383081551042
2022-08-17,412.15385920057753,209.27233145958238,168.3770360822686,211.3538225114428
2022-08-18,415.9412212152586,211.98306254239185,168.65220256677782,209.18699808928636
2022-08-19,419.970319514041,215.73334945949043,167.65481699419374,209.15769153757833
2022-08-22,412.5066809184035,212.80331389751663,167.780818587326,208.15127762968896
2022-08-23,409.926546056431,215.08188530585593,167.3435070896923,205.13096838285378
2022-08-24,423.6559089658583,218.82458164384752,166.21594652786138,205.84493844536087
2022-08-25,409.55026838770664,216.97037121860612,166.6258333230365,210.83030132552574
2022-08-26,401.08654437857257,217.0794759725236,165.4089621786961,207.23737245019348
2022-08-29,388.67440254994705,214.61032113131643,165.58166217920623,207.2152799676132
2022-08-30,391.63487002613596,214.89844539149044,165.38363149556557,208.51463428739817
2022-08-31,394.1155665052083,218.48734892577858,164.8899030427323,208.7986978406415
2022-09-01,407.2318863164646,221.55752372314367,164.15498950598288,208.61700787355227
2022-09-02,404.96579536469096,220.13445782370675,164.07650610257687,206.11248112859178
2022-09-05,414.6259770935082,223.21262252741076,164.04730541419207,206.60734034879422
2022-09-06,404.46371889211207,219.15982756992992,165.41922747409976,205.17591858503707
2022-09-07,406.1508871983722,214.6874266265611,165.31548861547606,201.01375694029906
2022-09-08,400.98393238481106,214.44976215724995,164.095141470914,203.3359620197454
2022-09-09,404.6007722525327,213.83622739743632,162.90595066018372,205.22642952621672
2022-09-12,407.6669197880249,213.33571181622204,162.42695477962627,205.36737878846688
2022-09-13,399.87744277020795,206.0722368481545,162.7483963456473,205.85322852254242
2022-09-14,399.0159137833493,206.4323158433572,161.99932944016584,207.99482418986838
2022-09-15,392.63159921786706,204.1611884983458,161.11129751267322,208.47756194797418
2022-09-16,396.36918029147216,204.05665084078285,160.44349530947994,210.30776270489514
2022-09-19,397.8519386886807,206.06215887979272,160.51871784312542,209.7590444735492
2022-09-20,397.97228686672497,206.16037063232082,161.43421114632565,212.41777205229968
2022-09-21,405.6699640116464,202.45528389226098,161.04326323368338,213.1048954363461
2022-09-22,398.47264026674935,199.3229443543536,160.9749684691738,213.5383715049048
2022-09-23,392.5803656651825,197.99580842258226,160.06750503601324,211.03289166266188
2022-09-26,397.0987528099891,198.18873841087338,159.73981694804738,211.64786862584506
2022-09-27,404.1354707004791,198.01254206354707,159.2112997525585,210.03224662549525
2022-09-28,403.3861380785213,198.70557978360398,159.63557635852555,208.81073804983657
2022-09-29,408.52616890071107,197.43036419530037,158.02657752861316,207.24923842383785
2022-09-30,412.60538434576847,192.72118378408857,157.9285270719527,205.21240381878368
2022-10-03,409.96007929682384,193.74675374741543,158.27158924724074,209.4156795757193
2022-10-04,407.8357690298483,189.99016848254948,158.79277614818272,212.1088441223432
2022-10-05,412.8677807868576,189.27194886793225,161.69808462110151,216.03571442197088
2022-10-06,405.6653713365245,187.82619166410208,162.45308586001656,213.59610661681253
2022-10-07,414.80821811555955,193.61395527029475,160.8052339407227,213.78237895152378
2022-10-10,412.7253087860969,191.5804340644043,160.70671501207931,211.22723377574928
2022-10-11,405.10818314623526,185.4986201240184,159.15049378481237,209.8848832319103
2022-10-12,403.63844340309277,186.28196906354623,159.01103677056716,208.11319397722258
2022-10-13,398.07250557310704,189.19843360158674,158.22365297725682,210.60693188312865
2022-10-14,397.54713326651506,191.02435945253208,159.21841850173297,209.86152495629818
2022-10-17,397.48237074864176,192.5670306442289,158.48277252332187,212.03292235418348
2022-10-18,402.5314219775138,193.17429715603527,158.13583403545687,213.28906861276377
2022-10-19,393.5508356246639,193.75671830004802,157.68049224102003,218.0259577941405
2022-10-20,392.64397246569814,191.23478873413757,159.61029734279114,215.0419460370909
2022-10-21,395.34021169109405,191.69285436738042,159.38469005763116,217.6591169710119
2022-10-24,376.56851302669577,188.727039742187,161.9888699178246,220.07346359082865
2022-10-25,371.66634718276816,188.04513528649716,163.32559641604584,218.1018734928341
2022-10-26,383.3268591831015,195.1929629790323,163.38473654410325,220.23104315731922
2022-10-27,386.15848006475284,198.92362187300645,163.23643628271978,220.97550880619818
2022-10-28,392.5457293677864,197.72116985392123,163.7330714396772,220.54479795399195
2022-10-31,397.48063281140725,198.83753792784873,161.5799758354597,218.87784607531486
2022-11-01,396.2575684492393,196.43947975030048,161.2055040238643,217.4387628558825
2022-11-02,411.31174749779035,200.8592374486673,161.08066338737854,221.73535523119284
2022-11-03,419.8495989481393,202.29718301798846,160.68037267341617,221.7807856385025
2022-11-04,419.9579793406742,201.26679397806672,159.3144859234494,223.47024841607953
2022-11-07,418.0423053801903,199.9449275265208,159.57597787736543,221.85042742989742
2022-11-08,406.3078186472427,195.7812007018388,161.82685301783724,220.26533757025067
2022-11-09,408.4521925129641,198.2209409648517,163.0462258816402,222.57299331325882
2022-11-10,398.88340948284156,197.00788767004715,163.2389234347665,219.7963033974454
2022-11-11,392.0271936285557,194.6159808201976,164.69776017146444,218.97908767185876
2022-11-14,385.5083786452762,193.0567520224636,164.54028828745453,219.09297359397067
2022-11-15,377.8250031711648,191.57621981977647,163.1457895282355,219.3671832227881
2022-11-16,391.21556217392714,196.05858683515305,161.6616209810087,219.03972406090384
2022-11-17,400.5442296200861,196.2457578769219,162.9830867723162,219.9041258652817
2022-11-18,403.58974502870797,195.2261773493017,162.7142234956393,221.39245565466206
2022-11-21,406.29188537764765,197.44626692293187,161.99434324709708,222.97887344927074
2022-11-22,405.6405462134114,195.38269141410993,161.67318552658753,220.95531165155188
2022-11-23,407.2634959237415,192.60669266622315,163.91589704129132,220.40656657921215
2022-11-24,415.8212145818883,194.57648339054123,165.109493574893,222.95316597110008
2022-11-25,429.7680990786045,197.16751948145802,167.26294254966973,224.89053334614763
2022-11-28,426.7037440586647,195.9189206253914,167.45233267880965,222.03607653311593
2022-11-29,427.04025426683637,196.04848149312576,167.83824932118412,222.8189283554425
2022-11-30,421.54157627105934,196.10543710034963,166.54358518485537,218.73597354792696
2022-12-01,415.6120291407385,193.57452520517762,168.5758012175684,218.87642651996566
2022-12-02,419.952138801737,195.99880869405243,167.0404302308673,222.8809859165408
2022-12-05,433.466775893702,199.347558408114,166.6409757446273,220.9374438545342
2022-12-06,431.18370571913454,197.44692601049186,165.96642002938302,219.2460034724447
2022-12-07,430.7726170495244,197.56426413091071,165.17558766277182,220.87837672145176
2022-12-08,421.59808020368297,192.35961521062293,164.53036633118515,217.72494089439073
2022-12-09,411.13429607127995,191.4190649775982,164.07098919378143,216.46999936378526
2022-12-12,410.9068327759138,192.93393436710778,163.7182359496799,217.7366311580675
2022-12-13,402.13601609807574,193.13842925774748,163.44558756089603,216.47849089054958
2022-12-14,393.30857801920047,195.00490409012923,164.29961006538818,216.03920571936328
2022-12-15,391.45164776696026,195.80409225100223,163.44108977014568,217.60689604600609
2022-12-16,404.05275825159316,196.56584285459223,163.58946587301227,218.5187568697499
2022-12-19,404.16811370556286,196.9504741164018,164.87571998638674,219.1138514160362
2022-12-20,407.142101366684,195.59015264353388,164.4318318676593,218.45618597391996
2022-12-21,403.4807689381881,193.58809183543383,163.99694496712797,219.26491013761662
2022-12-22,400.64375948328757,193.76365406566077,163.9576595539968,219.05216173549744
2022-12-23,408.79935079010806,197.2992767997653,164.9410366644419,220.0454579376474
2022-12-26,410.34190182526794,198.07921512345118,164.98722272473958,219.05810153025374
2022-12-27,407.14240652636397,195.6966114314483,164.7675768103895,218.72392026060905
2022-12-28,409.4671286518052,196.00320897922498,165.24750410451574,216.7304655535508
2022-12-29,410.53595228923973,198.51456764892114,163.86728466685395,216.70177708017036
2022-12-30,407.20718925755426,193.20872116878803,165.13228501119994,215.09015891173667
2023-01-02,409.47216621344097,190.39059325352144,165.3878284583529,212.88006823785426
2023-01-03,403.24381399628356,188.46751331603014,165.29611062923172,213.44335429946943
2023-01-04,408.8131737266442,187.5343803798225,164.2473842268762,213.91528938401237
2023-01-05,401.4767859634782,185.54145020049657,163.59170710534212,215.54634982676907
2023-01-06,393.3725134859613,182.43572056266612,164.74710105176604,214.71265069336005
2023-01-09,386.0941438610456,179.185138226806,166.57864814840795,215.5848948266415
2023-01-10,391.3429817284204,181.69486472654856,165.90507300562416,216.75284385902032
2023-01-11,395.0014085517626,182.76746440160468,166.30824147599898,217.70890366283794
2023-01-12,391.0036414664579,181.88826483109855,164.4429315374456,216.05987857622188
2023-01-13,397.9595021964889,184.06594272781982,163.63898762274616,216.40796428769528
2023-01-16,396.5066615710233,179.6415827006996,164.1612442233021,217.19695419508577
2023-01-17,399.01715182790394,181.30847644653687,163.25442633203318,217.2547890266284
2023-01-18,393.68125074303657,179.34285623561468,162.697317386751,213.05574812206294
2023-01-19,385.3735575715098,179.47084214614225,162.23528044576273,213.42143027111922
2023-01-20,381.45595464569703,177.97681279491974,162.52836192733864,217.97352767798466
2023-01-23,376.6290996377686,174.3166577554785,162.62587770565875,217.27633663834237
2023-01-24,372.740405560532,175.08865605904074,160.48186750855044,215.8294936946473
2023-01-25,376.8517223385686,177.38730969938075,158.04317700901933,216.63522317978868
2023-01-26,374.8435890206893,175.1871767912945,157.63121270552384,217.31872380553435
2023-01-27,381.20286984600597,175.27800806859472,157.83166060900507,219.82543407448728
2023-01-30,376.1369403213248,175.3524934795863,155.4835337177357,217.27121801564124
2023-01-31,380.93522395447286,174.46839933051092,154.83983631320112,218.82136941806178
2023-02-01,388.22853344877524,179.4455087282994,153.89216487507434,220.08924187840552
2023-02-02,369.11645931569007,174.2255781787207,156.02249126294112,219.83743978989452
2023-02-03,362.1829597437828,174.0731723515213,155.90199931340058,220.58587397782568
2023-02-06,364.46888541347,174.5895994165159,156.10753668787888,222.78628345624287
2023-02-07,359.1083838651932,175.31723488596953,156.31920182379324,224.6747857736529
2023-02-08,363.4518510867849,175.17852686301083,154.12986570284494,222.3053429290429
2023-02-09,367.3184513389787,174.09495480891516,155.07390340097575,224.07930616366906
2023-02-10,373.0300907723464,174.4098299621267,155.26673950692458,223.98681699111867
2023-02-13,371.81380824043623,172.7482171247143,155.8223741811847,224.18558327504957
2023-02-14,383.6748876704498,175.83489578176042,159.36117829584572,224.3852105544065
2023-02-15,385.8477031442493,175.55913845029602,157.21192190109795,224.11134735451688
2023-02-16,386.3459403667712,175.85594137791676,158.83137838115474,226.6942072861406
2023-02-17,382.21518916211716,173.79140191635585,158.68405954449477,226.55989729648277
2023-02-20,379.082295846251,169.27700417510985,159.13604106248994,224.22030058965518
2023-02-21,375.8682238939719,168.44773881022536,159.2375168677388,223.43241138517132
2023-02-22,378.7233304397879,172.79738255135754,158.69666455192007,223.85440827264185
2023-02-23,377.84328728091947,173.45483239262776,158.27056679601657,226.5145719381361
2023-02-24,379.5345529611137,173.9942359583127,158.5169019225501,227.85430235653712
2023-02-27,391.3578972602605,176.98219342373122,156.36799544143793,226.07527288416387
2023-02-28,401.07837438121334,178.52956248444366,156.8448620458518,231.4929130320813
2023-03-01,404.1021375250381,178.98678106730478,156.54546725065765,232.1188590641436
2023-03-02,403.69837612885897,179.17731727869457,155.07119676425305,234.97973736040456
2023-03-03,390.94700154228224,180.403760994924,154.76761428770016,234.68968037903244
2023-03-06,385.81950536339707,178.36468210005944,156.64456500019358,235.92225347520537
2023-03-07,375.8384656693058,177.9954666315873,156.44151714735168,237.84827271962774
2023-03-08,366.93597136496174,175.8189499755974,157.39222287191112,240.64967170549488
2023-03-09,361.05314390751016,175.41085742261336,156.78860101441347,243.1143322087704
2023-03-10,354.36818812627564,176.60182957013944,157.542470738653,245.17487594463373
2023-03-13,364.0815945739404,180.34500653982204,157.70395032063632,244.49451086963094
2023-03-14,368.93676803468645,180.43282458420487,159.45629580352713,243.22544699513233
2023-03-15,365.98628901093707,179.28823712588095,159.35926425484604,244.0394852269639
2023-03-16,359.58134336801123,180.91449887397508,159.77611319140195,246.24960625904876
2023-03-17,348.3961711102693,179.90918917794122,160.59290595876905,245.78067691282828
2023-03-20,351.2302885115264,178.4505760854258,161.84250513860718,248.31619718576084
2023-03-21,349.09505666579093,177.50059020823525,160.87260374479774,251.79802384733424
2023-03-22,343.978037221851,175.5258871665519,162.11761383161192,249.67679647107647
2023-03-23,349.00607238694926,177.54000013181803,161.55847395592178,247.75925351408733
2023-03-24,353.00866555440797,178.47311243059198,161.39339829878722,247.4799369241305
2023-03-27,352.05331870656045,178.30911733842944,161.63043472299955,248.2495760052178
2023-03-28,351.28722069958906,179.09422459229924,161.6922619478821,247.07114097865994
2023-03-29,366.13374668179716,185.33305120718424,160.8513101499548,250.29790847649016
2023-03-30,366.64302971375616,183.15622167191358,161.01995152875824,251.3527447800475
2023-03-31,367.97742254215814,182.35103857085747,162.55755043998195,251.49634647571423
2023-04-03,362.5549973473197,181.55444272254235,163.7298174264111,248.15630395903332
2023-04-04,357.46825385309864,177.69742272351806,164.91851611796363,245.13863985178247
2023-04-05,357.88503107962407,178.87212931696706,164.18276973924947,245.83919122431502
2023-04-06,353.8904753759148,180.23941487148318,163.5550746293913,240.98264202878534
2023-04-07,361.2865168144104,180.50909652756656,164.5284534444684,243.3478358155802
2023-04-10,354.16782373013206,180.22096329516958,165.6068263627761,243.03266113651927
2023-04-11,350.2636065948416,179.11851955045526,167.00011554974512,250.6452525825776
2023-04-12,357.76034844383315,178.8024731887752,166.26476829211603,256.22213281260196
2023-04-13,361.75293733585994,180.00370943325333,165.6901461325192,255.83396368149465
2023-04-14,357.2445970364196,178.7971910613363,164.1647924782509,255.62774807684576
2023-04-17,360.5394216430323,180.51125663981878,163.85751142777764,258.0950817430564
2023-04-18,354.29684011219445,179.9302839161868,165.2222598053708,262.3343754061441
2023-04-19,359.92248078162356,177.58253957524815,164.89362780969842,258.35650282709383
2023-04-20,364.61607525124555,178.69349329295846,165.44514275716475,254.0825403380975
2023-04-21,366.31929183885205,180.8278793328127,165.00647074796413,252.6436284278555
2023-04-24,371.3617582042604,181.2664671370129,165.65866483241697,254.0890199188485
2023-04-25,373.1161654834932,185.37864814969757,164.18921208982823,255.33543307170663
2023-04-26,382.7161270322636,186.10587960276462,163.84224366829403,257.980733908767
2023-04-27,386.25948293180943,185.59231354010785,160.6605619210813,255.1233730290598
2023-04-28,401.15043873110994,186.79646448178664,159.87974664435757,249.65005426013835
2023-05-01,404.7300600496274,185.24114454359886,158.50047009192448,251.7322541311101
2023-05-02,399.25188990602214,184.05530583503986,160.1167069192967,249.81951885540002
2023-05-03,387.9581467123532,182.83829032624425,161.48571095777987,245.1485192061745
2023-05-04,397.3732242781561,185.3161901099045,161.48679450774372,245.53349259457005
2023-05-05,397.90467512541636,186.00970098525792,162.83788355872716,247.42972008940544
2023-05-08,406.95238850146933,186.28984573978335,161.89496022136268,247.19355757593274
2023-05-09,409.327766089799,185.5130159032614,163.60487059845116,246.17528325463255
2023-05-10,402.59790002577296,187.18369661635677,164.94902317518452,245.85363935541872
2023-05-11,415.830808841575,188.78160638784072,163.90940409472054,245.04285941634845
2023-05-12,410.7290243275222,189.43574679274866,165.05325854738203,241.98934504081035
2023-05-15,407.27581192201086,193.16559145855405,163.8808213966904,240.4083681887487
2023-05-16,416.70910295791504,194.57282253019414,162.8049776280726,241.6433928995661
2023-05-17,416.4948737749962,195.21986253839492,162.03563861156488,242.4270997302703
2023-05-18,413.2178316333669,195.1280154985729,161.43382973389276,242.86056549677943
2023-05-19,412.13891977206885,193.56579550204677,160.62615474203733,240.63532603713853
2023-05-22,420.3318399700652,196.8879744200439,161.72550017881974,240.27064765861692
2023-05-23,433.76796219497356,196.51389997301698,160.86489060420294,235.42515932928947
2023-05-24,446.12108851379946,201.750621256046,160.7987533599252,235.86932093756855
2023-05-25,451.3851697921903,202.244987073944,159.7217761369776,239.12293110520145
2023-05-26,442.0697480741744,200.97770904817082,158.0712939265269,235.86201436155068
2023-05-29,444.56589926441114,198.57538547166052,158.66350158165966,234.60631774445525
2023-05-30,442.7418562679168,199.5159331936064,156.8123966001932,235.38372273294294
2023-05-31,442.2368710668697,196.95362922438753,156.73639926277747,238.23407720840177
2023-06-01,455.12547327424505,199.84835325864765,155.0606760527631,237.27428584528025
2023-06-02,449.14719763699964,200.50641109377602,157.55571436268033,235.7740799345503
2023-06-05,460.21151573749813,200.9903577143305,157.9881657959086,231.47407862389056
2023-06-06,470.8842223604424,201.174912439452,158.1527565985958,231.74640849917245
2023-06-07,465.61112730537855,199.36982209218758,159.5623561454475,236.30844560358577
2023-06-08,465.1636394871187,198.43773247972464,159.0449330784074,236.97558723866945
2023-06-09,456.74019366247757,195.66760828575718,160.12890058085836,236.97271893497972
2023-06-12,463.08423096690035,196.14130069323966,160.0762898875083,237.74218470935358
2023-06-13,471.8182256079877,197.24855572015562,160.32870198284257,237.76443915939777
2023-06-14,467.62554889577035,198.2313275128348,162.04598262914237,235.99168729816697
2023-06-15,463.59731312788506,195.7350918361288,163.22728401745695,237.88188233740706
2023-06-16,467.6711694329738,196.51811282120713,163.64394738976114,238.43718880943095
2023-06-19,475.670643947963,197.36149121021165,161.41669816859243,238.52419664945836
2023-06-20,470.273488149115,195.37729888952904,160.5362407102033,236.38287181962883
2023-06-21,457.01398815499135,193.6858130387721,160.90466645762532,239.35988960756376
2023-06-22,446.3231657667724,195.9346404876032,161.08799689187538,240.915800483407
2023-06-23,455.4989378074507,196.1990421150624,160.04190076389696,239.70794793479016
2023-06-26,436.0793638955271,191.09364545383625,163.38030074649308,242.03590102653712
2023-06-27,435.14915693804454,191.12650155270111,164.97610392398877,240.94841783647217
2023-06-28,433.0361906833991,188.76377688080055,165.6893325526328,239.22201432154884
2023-06-29,438.5701869858621,191.09303091147996,165.54366034294267,237.55803320097115
2023-06-30,452.8926987291671,195.94798840603548,164.72201793054737,233.66193110203858
2023-07-03,463.8749800209241,197.28869392994233,163.37835514914423,234.75194447258087
2023-07-04,459.85711678452276,196.1284011245042,163.55570155525356,230.77082562168857
2023-07-05,453.38896933877015,194.7706028292354,164.1941226343273,228.1528572280652
2023-07-06,469.51540794883135,198.70037322662463,162.0879961849998,223.76620525554068
2023-07-07,469.01062052107847,198.82292100095736,162.41992293843182,223.6286605415513
2023-07-10,477.9313592383499,202.69949842279988,162.26620824927105,223.35555720998752
2023-07-11,480.84518106244315,202.34936165959382,160.34495884175945,222.71130855782155
2023-07-12,486.37448416530117,202.2056081451469,159.42449892068637,220.57181462785633
2023-07-13,489.56114286894376,200.92703688526328,159.06497199290615,218.18540361991415
2023-07-14,493.00385344300173,201.34278735055253,161.16205858400298,219.1883645270737
2023-07-17,491.22658417031926,200.16773962243158,161.91461921676893,218.09432616968238
2023-07-18,484.5261808171144,199.09872898001868,160.57818621153226,218.7906586134169
2023-07-19,483.96459489453264,200.58330283193848,161.25526454025157,217.01120209888174
2023-07-20,476.86446348959987,201.94604767041739,159.928404576685,217.42593625797448
2023-07-21,475.1531896417246,201.20615522170368,160.99812893847997,220.16373118291173
2023-07-24,477.22917381065946,197.59919781654463,160.61238877834475,221.43047577443107
2023-07-25,493.06980950957706,202.21448146241067,160.04501961044792,220.61302078857562
2023-07-26,478.1999081471515,196.38934700104133,162.25478867276613,221.1937123437471
2023-07-27,486.62156506319576,199.84902421523307,160.6030086093003,220.73506568664837
2023-07-28,503.79032694221877,198.7542450721895,158.8088685933931,220.79530664311454
2023-07-31,493.1871778991819,196.75265747323158,158.8929798200929,220.1607002732421
2023-08-01,505.93723526062786,194.19222105771638,160.05483694689786,219.86271447368182
2023-08-02,507.3213991756216,194.92543290363867,158.65744373266904,220.34749720598307
2023-08-03,489.7030754773741,192.62440155292373,156.30052617195673,218.33222884311365
2023-08-04,489.6669605223911,189.804711078776,156.108807980019,216.28936161594729
2023-08-07,485.6827785746736,187.36856764842506,157.0099361341613,213.51243341630968
2023-08-08,503.58693714681783,191.6302331827146,157.6574333560536,210.3499009587722
2023-08-09,513.5569190716726,193.56037485288485,156.9134821557574,207.98553034094104
2023-08-10,521.1554855706379,196.9311820139534,156.11903759913986,208.34048810239798
2023-08-11,519.1366365800586,201.8342426020035,157.0404432780519,206.63130440205933
2023-08-14,511.4600452701353,197.18784937034383,155.56167211454928,207.67776676432106
2023-08-15,503.9889572845749,199.21117476663093,155.35345808427218,207.78712268631833
2023-08-16,504.2047426608172,200.40833719458286,155.39694080464633,203.99834952625093
2023-08-17,500.57657919124415,196.7823146471225,156.22790443314847,205.30552869371445
2023-08-18,514.7497079188794,195.8697042337364,155.51426090989435,206.92553479572734
2023-08-21,515.998034547556,195.25095416432487,155.63197629951893,205.03204549380015
2023-08-22,507.4392367888404,196.31240702568348,153.33541765564703,205.88857738538067
2023-08-23,514.7930703198026,197.48208893609984,152.49294711835205,204.26954098356478
2023-08-24,524.9185116991482,201.06740905949115,152.80241841476018,204.49871913492203
2023-08-25,519.6442558952359,197.99864427599294,151.97846194809372,202.10992608271087
2023-08-28,526.6489773718073,200.18748705570962,151.69179028256903,198.75380285767133
2023-08-29,520.4421037142284,196.20235422458654,152.4576683933358,198.07544975758816
2023-08-30,520.2827556219679,198.05875394878808,151.95072527637416,197.88326805103057
2023-08-31,528.2615378084242,200.8162020563511,151.94262134125404,197.1801926837157
2023-09-01,526.10396780915,199.64887713235632,151.126382022359,195.0251198269805
2023-09-04,531.122449032927,195.81987361110532,150.84030684644492,194.32812409447249
2023-09-05,518.6092912739484,194.0967188177259,151.809581462803,194.86189961494372
2023-09-06,522.3677422279249,196.6039552932136,151.688156620513,194.81790738290863
2023-09-07,525.8793139584375,197.10953249786445,151.19355912181348,195.19288028132033
2023-09-08,520.9448635044681,198.4665296385168,151.57458115709147,193.99931314719583
2023-09-11,538.1974733896602,198.59797840270522,151.94831595289122,196.1980728839393
2023-09-12,531.8295709672112,198.6628658677485,150.21907898743575,194.0681418803101
2023-09-13,524.7141832632395,198.36660282002808,151.75573257409982,195.00296599200055
2023-09-14,520.8229918479179,192.69109118936893,151.91578266393816,197.2320594960934
2023-09-15,516.9786522734648,194.42146875914486,152.1479903992197,198.1696673382115
2023-09-18,499.78628416906554,191.46879309349188,153.7019782425489,197.8300459160534
2023-09-19,502.388921465288,194.50655137071064,151.8547160675932,196.88401184165136
2023-09-20,497.3357395562155,191.609898157248,151.81734135468184,198.86044627973175
2023-09-21,504.96765646860706,193.85287700432258,151.0372576166422,196.24342781187585
2023-09-22,521.225789294452,193.19620966635833,150.2388521223908,194.49130687367776
2023-09-25,517.8873565895798,193.2150671937739,151.92818196607652,193.80050635769933
2023-09-26,516.0524750938606,190.5620478445166,151.28411890883703,196.1191639243962
2023-09-27,527.9246113528939,189.55151317239003,150.64420687858663,196.86325157332413
2023-09-28,540.0016575119714,190.75320023834516,150.85855222429362,195.1094285711771
2023-09-29,560.3115736330743,190.84194615098878,149.3992527804194,194.57678250389532
2023-10-02,569.1476927732987,192.29233199046206,149.00208652087287,193.4889603579198
2023-10-03,577.1995535326622,193.46874783651953,149.2642941693749,192.23373387374937
